time.yy;time.mm;time.dd;time.hh;tre200h0;gls;str.diffus;ground_temp
2018;1;28;1;-8.9;1;0;5.411117518
2018;1;28;2;-9.4;2;0;5.410173647
2018;1;28;3;-9.5;0;0;5.409230922
2018;1;28;4;-9.4;0;0;5.408289343
2018;1;28;5;-10;0;0;5.40734891
2018;1;28;6;-9.9;0;0;5.406409624
2018;1;28;7;-9.6;12;12;5.405471486
2018;1;28;8;-8.7;80;80;5.404534495
2018;1;28;9;-6.9;239;113;5.403598653
2018;1;28;10;-4.6;362;128;5.40266396
2018;1;28;11;-2.7;280;183;5.401730417
2018;1;28;12;-1.7;179;173;5.400798024
2018;1;28;13;-0.6;105;105;5.39986678
2018;1;28;14;-0.3;114;113;5.398936688
2018;1;28;15;-0.2;56;56;5.398007748
2018;1;28;16;-0.2;10;10;5.397079959
2018;1;28;17;-0.3;1;0;5.396153323
2018;1;28;18;-0.4;1;0;5.395227839
2018;1;28;19;-0.4;1;0;5.39430351
2018;1;28;20;-0.7;1;0;5.393380333
2018;1;28;21;-2.4;0;0;5.392458312
2018;1;28;22;-2.8;0;0;5.391537445
2018;1;28;23;-3.2;0;0;5.390617733
2018;1;29;0;-3.8;0;0;5.389699178
2018;1;29;1;-3.5;1;0;5.388781779
2018;1;29;2;-2.7;1;0;5.387865536
2018;1;29;3;-2.2;1;0;5.386950451
2018;1;29;4;-1.1;0;0;5.386036523
2018;1;29;5;-1.1;1;0;5.385123754
2018;1;29;6;-1.1;0;0;5.384212144
2018;1;29;7;-0.9;12;12;5.383301693
2018;1;29;8;1;61;61;5.382392401
2018;1;29;9;4.9;50;50;5.38148427
2018;1;29;10;6;139;136;5.380577299
2018;1;29;11;6.1;87;87;5.37967149
2018;1;29;12;5;73;73;5.378766842
2018;1;29;13;4.5;57;57;5.377863356
2018;1;29;14;4.1;49;49;5.376961033
2018;1;29;15;4.4;20;20;5.376059873
2018;1;29;16;4.1;4;4;5.375159876
2018;1;29;17;4.4;0;0;5.374261044
2018;1;29;18;6.7;0;0;5.373363376
2018;1;29;19;7.6;0;0;5.372466873
2018;1;29;20;8.3;1;0;5.371571535
2018;1;29;21;7.9;0;0;5.370677363
2018;1;29;22;7.8;0;0;5.369784358
2018;1;29;23;7.8;0;0;5.368892519
2018;1;30;0;7.7;0;0;5.368001848
2018;1;30;1;7.8;0;0;5.367112344
2018;1;30;2;7.9;0;0;5.366224009
2018;1;30;3;7.7;0;0;5.365336843
2018;1;30;4;7.8;0;0;5.364450846
2018;1;30;5;8;0;0;5.363566018
2018;1;30;6;7.9;0;0;5.362682361
2018;1;30;7;7.6;2;0;5.361799874
2018;1;30;8;7.6;17;17;5.360918558
2018;1;30;9;7.6;41;41;5.360038414
2018;1;30;10;7.6;60;60;5.359159442
2018;1;30;11;7.6;100;100;5.358281642
2018;1;30;12;7.9;124;124;5.357405015
2018;1;30;13;8.1;80;80;5.356529562
2018;1;30;14;8.3;101;101;5.355655282
2018;1;30;15;8.5;52;52;5.354782177
2018;1;30;16;8.5;8;8;5.353910246
2018;1;30;17;9;1;0;5.353039491
2018;1;30;18;9.1;2;0;5.352169912
2018;1;30;19;8.8;0;0;5.351301508
2018;1;30;20;8.4;2;0;5.350434282
2018;1;30;21;8;2;0;5.349568232
2018;1;30;22;7.9;2;0;5.34870336
2018;1;30;23;7.8;1;0;5.347839666
2018;1;31;0;7.4;0;0;5.34697715
2018;1;31;1;7;0;0;5.346115813
2018;1;31;2;6.7;1;0;5.345255656
2018;1;31;3;6.3;0;0;5.344396679
2018;1;31;4;5.9;0;0;5.343538881
2018;1;31;5;5.4;0;0;5.342682265
2018;1;31;6;4.5;0;0;5.341826829
2018;1;31;7;3;20;20;5.340972576
2018;1;31;8;2.7;67;67;5.340119504
2018;1;31;9;4.1;184;114;5.339267615
2018;1;31;10;6.6;331;123;5.338416909
2018;1;31;11;8.8;402;96;5.337567386
2018;1;31;12;10.6;443;168;5.336719047
2018;1;31;13;10.8;236;167;5.335871892
2018;1;31;14;10.8;178;142;5.335025923
2018;1;31;15;10.7;121;64;5.334181138
2018;1;31;16;8.2;13;13;5.333337539
2018;1;31;17;6.5;0;0;5.332495127
2018;1;31;18;5.4;2;0;5.331653901
2018;1;31;19;4.2;0;0;5.330813861
2018;1;31;20;3.2;0;0;5.32997501
2018;1;31;21;1.7;0;0;5.329137346
2018;1;31;22;0.4;0;0;5.32830087
2018;1;31;23;-1.2;0;0;5.327465584
