time.yy;time.mm;time.dd;time.hh;tre200h0;gls;str.diffus;ground_temp
1990;3;29;9;4.6;364;268;5.35938724
1990;3;29;10;4.4;265;264;5.360243128
1990;3;29;11;4.9;378;362;5.361100126
1990;3;29;12;5;383;354;5.361958234
1990;3;29;13;4.5;137;137;5.362817451
1990;3;29;14;4.8;122;122;5.363677778
1990;3;29;15;5;173;167;5.364539213
1990;3;29;16;5;79;79;5.365401757
1990;3;29;17;5;25;25;5.366265408
1990;3;29;18;4.8;0;0;5.367130167
1990;3;29;19;4.7;0;0;5.367996033
1990;3;29;20;4.3;0;0;5.368863005
1990;3;29;21;4.2;0;0;5.369731084
1990;3;29;22;3.9;0;0;5.370600268
1990;3;29;23;4;0;0;5.371470557
1990;3;30;0;4;0;0;5.372341951
1990;3;30;1;4.2;0;0;5.37321445
1990;3;30;2;4.3;0;0;5.374088052
1990;3;30;3;3.8;0;0;5.374962758
1990;3;30;4;4;1;0;5.375838567
1990;3;30;5;4.1;4;0;5.376715479
1990;3;30;6;4.3;73;50;5.377593493
1990;3;30;7;5.1;93;93;5.378472608
1990;3;30;8;5.8;130;130;5.379352825
1990;3;30;9;6.3;188;187;5.380234143
1990;3;30;10;6.9;209;208;5.381116561
1990;3;30;11;7.3;229;228;5.382000079
1990;3;30;12;8;280;275;5.382884696
1990;3;30;13;8.8;332;319;5.383770413
1990;3;30;14;9;289;276;5.384657228
1990;3;30;15;9;161;158;5.385545141
1990;3;30;16;9.4;154;125;5.386434153
1990;3;30;17;8.8;44;43;5.387324261
1990;3;30;18;8.4;2;0;5.388215466
1990;3;30;19;7;0;0;5.389107768
1990;3;30;20;6.2;1;0;5.390001166
1990;3;30;21;6.5;0;0;5.390895659
1990;3;30;22;6.4;0;0;5.391791247
1990;3;30;23;5.8;1;0;5.39268793
1990;3;31;0;4.6;0;0;5.393585707
1990;3;31;1;3.3;0;0;5.394484578
1990;3;31;2;3.4;0;0;5.395384542
1990;3;31;3;3.8;1;0;5.396285599
1990;3;31;4;3.6;1;0;5.397187748
1990;3;31;5;3.7;4;0;5.398090989
1990;3;31;6;3.8;28;28;5.398995322
1990;3;31;7;4.5;91;91;5.399900746
1990;3;31;8;5.7;183;177;5.40080726
1990;3;31;9;7.7;361;268;5.401714864
1990;3;31;10;8.8;602;261;5.402623558
1990;3;31;11;9.9;717;217;5.403533341
1990;3;31;12;11;702;164;5.404444213
1990;3;31;13;12.1;646;146;5.405356173
1990;3;31;14;13.3;538;127;5.406269221
1990;3;31;15;13.4;391;114;5.407183357
1990;3;31;16;12.6;224;87;5.408098579
1990;3;31;17;11.4;67;44;5.409014887
1990;3;31;18;9.6;3;0;5.409932282
1990;3;31;19;8.2;0;0;5.410850762
1990;3;31;20;7.1;0;0;5.411770328
1990;3;31;21;6;0;0;5.412690977
1990;3;31;22;5;0;0;5.413612712
1990;3;31;23;4.3;0;0;5.414535529
1985;4;1;0;3.8;0;0;5.41545943
1985;4;1;1;3.5;0;0;5.416384414
1985;4;1;2;3.3;0;0;5.41731048
1985;4;1;3;3.3;0;0;5.418237628
1985;4;1;4;3.3;0;0;5.419165857
1985;4;1;5;4.1;10;0;5.420095167
1985;4;1;6;4.7;104;61;5.421025558
1985;4;1;7;6.7;256;98;5.421957028
1985;4;1;8;9.7;459;117;5.422889578
1985;4;1;9;12.1;613;140;5.423823207
1985;4;1;10;13.9;650;240;5.424757915
1985;4;1;11;15;662;258;5.425693701
1985;4;1;12;15.9;693;253;5.426630564
1985;4;1;13;16.6;682;137;5.427568505
1985;4;1;14;17.2;574;112;5.428507522
1985;4;1;15;17.6;413;95;5.429447616
1985;4;1;16;17.6;239;84;5.430388785
1985;4;1;17;15.8;67;52;5.43133103
1985;4;1;18;12.8;0;0;5.432274349
1985;4;1;19;12.7;0;0;5.433218743
1985;4;1;20;11.2;0;0;5.43416421
1985;4;1;21;10;0;0;5.435110751
1985;4;1;22;11.3;0;0;5.436058365
1985;4;1;23;10.1;0;0;5.437007051
1985;4;2;0;9.6;0;0;5.43795681
1985;4;2;1;9.2;0;0;5.438907639
1985;4;2;2;8.8;2;0;5.43985954
1985;4;2;3;9;1;0;5.440812512
1985;4;2;4;9.1;0;0;5.441766553
1985;4;2;5;9.2;0;0;5.442721664
1985;4;2;6;9.4;50;50;5.443677844
1985;4;2;7;11.5;271;131;5.444635093
1985;4;2;8;13.2;366;222;5.44559341
1985;4;2;9;13.3;298;269;5.446552794
1985;4;2;10;13.7;440;360;5.447513246
1985;4;2;11;14.1;494;367;5.448474765
1985;4;2;12;14.7;629;305;5.449437349
1985;4;2;13;15.7;708;224;5.450401
1985;4;2;14;15.4;358;262;5.451365715
1985;4;2;15;14.7;248;208;5.452331496
1985;4;2;16;14.7;180;133;5.453298341
1985;4;2;17;14;76;50;5.454266249
1985;4;2;18;12.2;1;0;5.455235221
1985;4;2;19;11;0;0;5.456205256
1985;4;2;20;9.5;0;0;5.457176353
1985;4;2;21;8.6;0;0;5.458148512
1985;4;2;22;7.4;0;0;5.459121732
1985;4;2;23;6.4;0;0;5.460096013
1985;4;3;0;5.7;0;0;5.461071355
1985;4;3;1;5;0;0;5.462047757
1985;4;3;2;4.6;0;0;5.463025218
1985;4;3;3;3.8;1;0;5.464003738
1985;4;3;4;3.6;0;0;5.464983316
1985;4;3;5;3.2;0;0;5.465963952
1985;4;3;6;4.4;125;48;5.466945646
1985;4;3;7;7.2;309;61;5.467928397
1985;4;3;8;10.1;485;70;5.468912204
1985;4;3;9;12.2;630;80;5.469897067
1985;4;3;10;14.5;722;98;5.470882986
1985;4;3;11;15.2;766;110;5.47186996
1985;4;3;12;16.6;766;103;5.472857988
1985;4;3;13;17.8;700;97;5.47384707
1985;4;3;14;18.5;584;112;5.474837206
1985;4;3;15;18.8;421;97;5.475828395
1985;4;3;16;18.6;256;78;5.476820636
1985;4;3;17;17.4;80;52;5.47781393
1985;4;3;18;14.2;4;0;5.478808275
1985;4;3;19;11.1;0;0;5.479803671
1985;4;3;20;10;0;0;5.480800117
1985;4;3;21;9;0;0;5.481797614
1985;4;3;22;7.9;0;0;5.48279616
1985;4;3;23;7.4;0;0;5.483795755
1985;4;4;0;6.9;0;0;5.484796398
1985;4;4;1;6.1;1;0;5.48579809
1985;4;4;2;5.8;0;0;5.486800829
1985;4;4;3;5.6;1;0;5.487804615
1985;4;4;4;5.2;2;0;5.488809448
1985;4;4;5;5.3;10;10;5.489815327
1985;4;4;6;6.1;90;67;5.490822251
1985;4;4;7;9.2;289;114;5.49183022
1985;4;4;8;11.8;442;149;5.492839234
1985;4;4;9;15.3;632;136;5.493849292
1985;4;4;10;17;735;92;5.494860393
1985;4;4;11;18.1;760;123;5.495872538
1985;4;4;12;18.8;751;125;5.496885724
1985;4;4;13;20;681;127;5.497899953
1985;4;4;14;20.8;572;150;5.498915223
1985;4;4;15;21.1;367;203;5.499931535
1985;4;4;16;20.1;151;131;5.500948886
1985;4;4;17;18.4;50;50;5.501967278
1985;4;4;18;15.2;3;0;5.502986709
1985;4;4;19;13.8;0;0;5.504007179
1985;4;4;20;14;0;0;5.505028687
1985;4;4;21;12;0;0;5.506051233
1985;4;4;22;10.9;0;0;5.507074817
1985;4;4;23;10.1;0;0;5.508099438
1985;4;5;0;9;0;0;5.509125094
1985;4;5;1;7.8;0;0;5.510151787
1985;4;5;2;7.5;0;0;5.511179515
1985;4;5;3;6.6;0;0;5.512208278
1985;4;5;4;6.3;1;0;5.513238075
1985;4;5;5;6.6;12;12;5.514268906
1985;4;5;6;7.1;44;44;5.51530077
1985;4;5;7;8.3;87;87;5.516333668
1985;4;5;8;10;149;149;5.517367597
1985;4;5;9;11;174;174;5.518402558
1985;4;5;10;12.6;173;172;5.51943855
1985;4;5;11;13.3;173;172;5.520475573
1985;4;5;12;13.8;156;156;5.521513626
1985;4;5;13;14.2;210;206;5.522552708
1985;4;5;14;14.9;278;268;5.52359282
1985;4;5;15;15.3;204;201;5.524633961
1985;4;5;16;14.9;101;101;5.525676129
1985;4;5;17;13.8;37;37;5.526719325
1985;4;5;18;13;3;0;5.527763548
1985;4;5;19;12.2;2;0;5.528808798
1985;4;5;20;11.1;0;0;5.529855073
1985;4;5;21;9.8;1;0;5.530902374
1985;4;5;22;9;0;0;5.5319507
1985;4;5;23;9.3;2;0;5.533000051
1985;4;6;0;9.2;1;0;5.534050425
1985;4;6;1;9.3;2;0;5.535101822
1985;4;6;2;9;1;0;5.536154243
1985;4;6;3;8.2;1;0;5.537207686
1985;4;6;4;7.4;2;0;5.53826215
1985;4;6;5;7.2;5;5;5.539317636
1985;4;6;6;8.2;39;39;5.540374143
1985;4;6;7;8.8;89;89;5.541431669
1985;4;6;8;9.4;224;210;5.542490216
1985;4;6;9;9.8;168;167;5.543549781
1985;4;6;10;7.9;101;101;5.544610365
1985;4;6;11;6.3;74;74;5.545671968
1985;4;6;12;7.7;177;176;5.546734587
1985;4;6;13;9.4;165;164;5.547798224
1985;4;6;14;7.6;206;204;5.548862877
1985;4;6;15;9.1;283;211;5.549928547
1985;4;6;16;8.1;62;62;5.550995231
1985;4;6;17;6.1;6;6;5.552062931
1985;4;6;18;5.9;10;0;5.553131644
1985;4;6;19;5.8;0;0;5.554201372
1985;4;6;20;6.3;1;0;5.555272113
1985;4;6;21;6.9;0;0;5.556343867
1985;4;6;22;7;0;0;5.557416632
1985;4;6;23;6.7;0;0;5.55849041
1985;4;7;0;6.1;0;0;5.559565199
1985;4;7;1;4.9;0;0;5.560640998
1985;4;7;2;4;0;0;5.561717807
1985;4;7;3;2.8;0;0;5.562795626
1985;4;7;4;2.1;0;0;5.563874453
1985;4;7;5;1.9;20;20;5.56495429
1985;4;7;6;3.1;104;73;5.566035134
1985;4;7;7;4.8;231;171;5.567116985
1985;4;7;8;7.2;365;215;5.568199843
1985;4;7;9;9.4;487;289;5.569283708
1985;4;7;10;11.1;696;224;5.570368578
1985;4;7;11;12.1;604;371;5.571454453
1985;4;7;12;14.4;809;192;5.572541333
1985;4;7;13;15.6;732;91;5.573629217
1985;4;7;14;16.6;612;105;5.574718105
1985;4;7;15;17;435;145;5.575807995
1985;4;7;16;16.1;219;121;5.576898888
1985;4;7;17;15.1;71;60;5.577990783
1985;4;7;18;12.6;4;0;5.579083679
1985;4;7;19;11.5;0;0;5.580177576
1985;4;7;20;11.1;0;0;5.581272474
1985;4;7;21;12;0;0;5.582368371
1985;4;7;22;10.2;0;0;5.583465267
1985;4;7;23;10.5;0;0;5.584563162
1985;4;8;0;10.2;1;0;5.585662055
1985;4;8;1;8.7;2;0;5.586761945
1985;4;8;2;7.7;2;0;5.587862832
1985;4;8;3;7.8;0;0;5.588964716
1985;4;8;4;7.7;1;0;5.590067596
1985;4;8;5;7.7;0;0;5.591171471
1985;4;8;6;7.3;9;9;5.59227634
1985;4;8;7;7.3;14;14;5.593382204
1985;4;8;8;7.4;24;24;5.594489062
1985;4;8;9;7.3;33;33;5.595596913
1985;4;8;10;7.2;53;53;5.596705756
1985;4;8;11;7.4;59;59;5.597815591
1985;4;8;12;6.6;41;41;5.598926417
1985;4;8;13;7.1;131;131;5.600038235
1985;4;8;14;8.2;155;155;5.601151043
1985;4;8;15;8.1;106;106;5.60226484
1985;4;8;16;9;155;132;5.603379627
1985;4;8;17;8.7;39;39;5.604495402
1985;4;8;18;8.2;8;0;5.605612166
1985;4;8;19;7.8;0;0;5.606729917
1985;4;8;20;6.6;0;0;5.607848654
1985;4;8;21;6.2;0;0;5.608968379
1985;4;8;22;5.7;0;0;5.610089089
1985;4;8;23;5;0;0;5.611210784
1985;4;9;0;5.1;0;0;5.612333464
1985;4;9;1;4.9;1;0;5.613457129
1985;4;9;2;5.2;0;0;5.614581777
1985;4;9;3;5.1;0;0;5.615707408
1985;4;9;4;5.3;1;0;5.616834021
1985;4;9;5;5.5;1;0;5.617961616
1985;4;9;6;5.9;13;13;5.619090193
1985;4;9;7;6.1;24;24;5.62021975
1985;4;9;8;6.7;100;100;5.621350288
1985;4;9;9;8;147;147;5.622481805
1985;4;9;10;9;129;129;5.623614301
1985;4;9;11;9.5;255;251;5.624747776
1985;4;9;12;9.8;227;226;5.625882229
1985;4;9;13;10.1;220;217;5.627017659
1985;4;9;14;13.1;473;282;5.628154066
1985;4;9;15;12.8;299;223;5.629291449
1985;4;9;16;12.2;247;136;5.630429808
1985;4;9;17;10.1;35;35;5.631569141
1985;4;9;18;7.4;1;0;5.63270945
1985;4;9;19;7.4;0;0;5.633850732
1985;4;9;20;7;0;0;5.634992988
1985;4;9;21;6.8;0;0;5.636136216
1985;4;9;22;6.5;1;0;5.637280417
1985;4;9;23;6.7;0;0;5.63842559
1985;4;10;0;6.7;0;0;5.639571733
1985;4;10;1;6.8;0;0;5.640718847
1985;4;10;2;6.3;0;0;5.641866931
1985;4;10;3;6.1;0;0;5.643015984
1985;4;10;4;5.8;1;0;5.644166006
1985;4;10;5;5.9;3;3;5.645316997
1985;4;10;6;5.8;35;35;5.646468955
1985;4;10;7;6.2;122;122;5.64762188
1985;4;10;8;7.2;363;233;5.648775771
1985;4;10;9;8.2;336;319;5.649930628
1985;4;10;10;7.2;260;251;5.651086451
1985;4;10;11;8.7;470;356;5.652243239
1985;4;10;12;8.9;160;159;5.65340099
1985;4;10;13;9.9;531;352;5.654559705
1985;4;10;14;9.4;363;291;5.655719384
1985;4;10;15;8.7;247;214;5.656880024
1985;4;10;16;7.5;72;72;5.658041627
1985;4;10;17;6.2;52;52;5.65920419
1985;4;10;18;6.2;0;0;5.660367715
1985;4;10;19;5.4;0;0;5.661532199
1985;4;10;20;4.6;0;0;5.662697643
1985;4;10;21;4.2;1;0;5.663864046
1985;4;10;22;4.2;0;0;5.665031407
1985;4;10;23;4.5;2;0;5.666199726
1985;4;11;0;4.7;0;0;5.667369003
1985;4;11;1;5.2;1;0;5.668539235
1985;4;11;2;4.9;0;0;5.669710424
1985;4;11;3;5;0;0;5.670882568
1985;4;11;4;4.8;0;0;5.672055667
1985;4;11;5;5.1;9;9;5.673229721
1985;4;11;6;5.6;57;57;5.674404728
1985;4;11;7;6.8;255;155;5.675580687
1985;4;11;8;8;400;214;5.6767576
1985;4;11;9;8.7;516;328;5.677935464
1985;4;11;10;9.5;497;365;5.67911428
1985;4;11;11;10.2;623;336;5.680294046
1985;4;11;12;10.7;758;243;5.681474763
1985;4;11;13;10.8;570;341;5.682656429
1985;4;11;14;10.7;297;286;5.683839044
1985;4;11;15;10.7;212;195;5.685022607
1985;4;11;16;10.3;132;125;5.686207118
1985;4;11;17;9.8;47;47;5.687392576
1985;4;11;18;9.4;6;6;5.688578981
1985;4;11;19;8.4;0;0;5.689766331
1985;4;11;20;7.2;0;0;5.690954627
1985;4;11;21;3;0;0;5.692143868
1985;4;11;22;3;1;0;5.693334053
1985;4;11;23;3.6;0;0;5.694525182
1985;4;12;0;3.1;0;0;5.695717253
1985;4;12;1;2.3;1;0;5.696910267
1985;4;12;2;2.4;0;0;5.698104223
1985;4;12;3;2.3;0;0;5.69929912
1985;4;12;4;1.9;0;0;5.700494957
1985;4;12;5;2.3;7;7;5.701691735
1985;4;12;6;2.3;44;44;5.702889452
1985;4;12;7;2.9;67;67;5.704088108
1985;4;12;8;3.6;127;127;5.705287702
1985;4;12;9;3.1;203;202;5.706488233
1985;4;12;10;3.3;409;350;5.707689702
1985;4;12;11;3.9;313;295;5.708892106
1985;4;12;12;5.3;711;437;5.710095447
1985;4;12;13;4.3;220;219;5.711299723
1985;4;12;14;6.1;533;210;5.712504933
1985;4;12;15;5.5;323;246;5.713711078
1985;4;12;16;5.8;203;156;5.714918156
1985;4;12;17;5.3;54;54;5.716126166
1985;4;12;18;5;4;4;5.717335109
1985;4;12;19;4.6;0;0;5.718544983
1985;4;12;20;4.6;0;0;5.719755789
1985;4;12;21;4.2;0;0;5.720967524
1985;4;12;22;4.1;1;0;5.72218019
1985;4;12;23;4.1;2;0;5.723393784
1985;4;13;0;4.2;0;0;5.724608307
1985;4;13;1;4.3;2;0;5.725823758
1985;4;13;2;4.6;1;0;5.727040136
1985;4;13;3;4.5;1;0;5.728257441
1985;4;13;4;4.6;0;0;5.729475672
1985;4;13;5;4.1;6;6;5.730694829
1985;4;13;6;3.7;31;31;5.73191491
1985;4;13;7;3.9;57;57;5.733135916
1985;4;13;8;4.8;163;162;5.734357845
1985;4;13;9;5.5;207;207;5.735580697
1985;4;13;10;7.3;217;216;5.736804472
1985;4;13;11;9.1;216;215;5.738029169
1985;4;13;12;8.6;213;211;5.739254786
1985;4;13;13;7.8;157;157;5.740481325
1985;4;13;14;7.8;104;104;5.741708783
1985;4;13;15;7.3;134;134;5.742937161
1985;4;13;16;7.1;40;40;5.744166457
1985;4;13;17;6.3;22;22;5.745396672
1985;4;13;18;6.2;6;6;5.746627804
1985;4;13;19;5.7;0;0;5.747859852
1985;4;13;20;6.1;0;0;5.749092818
1985;4;13;21;6.3;0;0;5.750326698
1985;4;13;22;5.9;0;0;5.751561494
1985;4;13;23;3.4;0;0;5.752797205
1985;4;14;0;2.5;1;0;5.754033829
1985;4;14;1;2.2;1;0;5.755271366
1985;4;14;2;2;0;0;5.756509816
1985;4;14;3;3.4;0;0;5.757749178
1985;4;14;4;3.5;1;0;5.758989451
1985;4;14;5;3.2;9;9;5.760230634
1985;4;14;6;3.9;137;86;5.761472728
1985;4;14;7;5.1;388;139;5.762715732
1985;4;14;8;6.1;411;262;5.763959644
1985;4;14;9;6.1;406;357;5.765204464
1985;4;14;10;6.9;398;391;5.766450192
1985;4;14;11;7.5;635;380;5.767696827
1985;4;14;12;9;834;233;5.768944368
1985;4;14;13;8.4;419;341;5.770192815
1985;4;14;14;6.6;176;175;5.771442167
1985;4;14;15;5.2;96;96;5.772692424
1985;4;14;16;5.2;71;71;5.773943584
1985;4;14;17;5.3;72;67;5.775195647
1985;4;14;18;4.9;5;5;5.776448614
1985;4;14;19;2.9;0;0;5.777702482
1985;4;14;20;3;0;0;5.778957251
1985;4;14;21;3.3;0;0;5.780212921
1985;4;14;22;3.8;0;0;5.781469491
1985;4;14;23;4.1;0;0;5.782726961
1985;4;15;0;1.8;1;0;5.783985329
1985;4;15;1;1.4;1;0;5.785244596
1985;4;15;2;1.6;0;0;5.78650476
1985;4;15;3;2.2;0;0;5.787765821
1985;4;15;4;2;1;0;5.789027778
1985;4;15;5;2.4;5;5;5.790290631
1985;4;15;6;2.2;14;14;5.791554379
1985;4;15;7;2.8;83;83;5.792819022
1985;4;15;8;3.1;165;163;5.794084558
1985;4;15;9;4.5;340;324;5.795350987
1985;4;15;10;5.9;531;355;5.796618309
1985;4;15;11;5.6;260;246;5.797886522
1985;4;15;12;6.7;659;325;5.799155627
1985;4;15;13;8.1;749;240;5.800425622
1985;4;15;14;7.8;353;288;5.801696508
1985;4;15;15;7.3;211;200;5.802968282
1985;4;15;16;5.8;52;52;5.804240946
1985;4;15;17;5.8;72;67;5.805514497
1985;4;15;18;5.4;7;7;5.806788936
1985;4;15;19;4;0;0;5.808064261
1985;4;15;20;4;0;0;5.809340473
1985;4;15;21;3.9;0;0;5.81061757
1985;4;15;22;3.4;1;0;5.811895552
1985;4;15;23;2.4;0;0;5.813174418
1985;4;16;0;1.9;2;0;5.814454168
1985;4;16;1;1.5;0;0;5.8157348
1985;4;16;2;1.5;0;0;5.817016315
1985;4;16;3;1.3;0;0;5.818298711
1985;4;16;4;1.6;2;0;5.819581989
1985;4;16;5;2.1;18;18;5.820866147
1985;4;16;6;3;93;90;5.822151184
1985;4;16;7;4.8;247;179;5.823437101
1985;4;16;8;6.6;355;303;5.824723896
1985;4;16;9;8.3;543;308;5.826011569
1985;4;16;10;8.8;369;364;5.827300119
1985;4;16;11;9.5;390;360;5.828589545
1985;4;16;12;10.3;549;352;5.829879847
1985;4;16;13;10.3;231;228;5.831171025
1985;4;16;14;10.5;206;205;5.832463077
1985;4;16;15;9.6;83;83;5.833756002
1985;4;16;16;9;40;40;5.835049802
1985;4;16;17;8.6;36;36;5.836344473
1985;4;16;18;7.9;3;3;5.837640017
1985;4;16;19;7.5;2;0;5.838936432
1985;4;16;20;7.1;0;0;5.840233718
1985;4;16;21;6.6;2;0;5.841531873
1985;4;16;22;6.2;0;0;5.842830898
1985;4;16;23;5.8;0;0;5.844130792
1985;4;17;0;5.8;0;0;5.845431554
1985;4;17;1;5.8;0;0;5.846733183
1985;4;17;2;5.7;2;0;5.848035679
1985;4;17;3;5.6;0;0;5.849339041
1985;4;17;4;5.7;3;0;5.850643268
1985;4;17;5;5.7;6;6;5.85194836
1985;4;17;6;6.1;100;94;5.853254317
1985;4;17;7;7.8;288;168;5.854561136
1985;4;17;8;10.2;421;243;5.855868819
1985;4;17;9;10.5;316;290;5.857177364
1985;4;17;10;11.2;607;360;5.85848677
1985;4;17;11;11.6;635;354;5.859797037
1985;4;17;12;12.4;823;210;5.861108165
1985;4;17;13;13.1;762;100;5.862420152
1985;4;17;14;13;655;80;5.863732998
1985;4;17;15;12.6;503;90;5.865046702
1985;4;17;16;11.8;314;88;5.866361263
1985;4;17;17;10.7;131;66;5.867676682
1985;4;17;18;9.2;13;13;5.868992957
1985;4;17;19;8.4;0;0;5.870310087
1985;4;17;20;7.6;0;0;5.871628073
1985;4;17;21;7;0;0;5.872946912
1985;4;17;22;6.1;0;0;5.874266606
1985;4;17;23;5.6;0;0;5.875587152
1985;4;18;0;5.1;0;0;5.87690855
1985;4;18;1;4.5;0;0;5.878230801
1985;4;18;2;4.2;0;0;5.879553902
1985;4;18;3;3.8;0;0;5.880877853
1985;4;18;4;3.3;1;0;5.882202654
1985;4;18;5;3.3;49;26;5.883528304
1985;4;18;6;3.9;202;59;5.884854803
1985;4;18;7;5.1;377;79;5.886182149
1985;4;18;8;6.8;567;99;5.887510342
1985;4;18;9;8.2;706;83;5.888839381
1985;4;18;10;9.3;796;103;5.890169266
1985;4;18;11;10.2;854;169;5.891499996
1985;4;18;12;11.3;769;282;5.892831571
1985;4;18;13;12.2;785;189;5.894163989
1985;4;18;14;12.1;611;207;5.89549725
1985;4;18;15;12.4;493;140;5.896831353
1985;4;18;16;11.9;267;153;5.898166298
1985;4;18;17;11.3;75;73;5.899502084
1985;4;18;18;10.7;14;14;5.90083871
1985;4;18;19;9.7;0;0;5.902176176
1985;4;18;20;8.9;0;0;5.903514481
1985;4;18;21;8.1;0;0;5.904853624
1985;4;18;22;7.4;0;0;5.906193605
1985;4;18;23;6.8;1;0;5.907534423
1985;4;19;0;5.7;0;0;5.908876077
1985;4;19;1;4.2;2;0;5.910218567
1985;4;19;2;3.2;1;0;5.911561891
1985;4;19;3;3.1;2;0;5.91290605
1985;4;19;4;2.2;2;0;5.914251043
1985;4;19;5;2.3;45;31;5.915596868
1985;4;19;6;3.6;175;95;5.916943526
1985;4;19;7;6.1;351;127;5.918291016
1985;4;19;8;7.8;511;153;5.919639336
1985;4;19;9;9.7;605;238;5.920988486
1985;4;19;10;11.2;771;216;5.922338466
1985;4;19;11;12.4;783;245;5.923689275
1985;4;19;12;13;766;217;5.925040912
1985;4;19;13;14;715;179;5.926393377
1985;4;19;14;15;613;140;5.927746668
1985;4;19;15;15.5;493;125;5.929100786
1985;4;19;16;15.3;292;118;5.930455729
1985;4;19;17;14.8;118;70;5.931811497
1985;4;19;18;13.1;17;17;5.933168089
1985;4;19;19;9.9;1;0;5.934525505
1985;4;19;20;8.4;0;0;5.935883743
1985;4;19;21;7.6;0;0;5.937242804
1985;4;19;22;6.8;0;0;5.938602686
1985;4;19;23;6.1;0;0;5.939963388
1985;4;20;0;5.6;2;0;5.941324911
1985;4;20;1;5;0;0;5.942687253
1985;4;20;2;4.3;1;0;5.944050414
1985;4;20;3;4;0;0;5.945414392
1985;4;20;4;3.6;1;0;5.946779188
1985;4;20;5;4.1;47;33;5.948144801
1985;4;20;6;6.1;187;78;5.94951123
1985;4;20;7;9;370;114;5.950878473
1985;4;20;8;11.3;552;108;5.952246532
1985;4;20;9;14.2;697;102;5.953615404
1985;4;20;10;16.2;785;129;5.95498509
1985;4;20;11;17.8;831;138;5.956355588
1985;4;20;12;19;822;135;5.957726898
1985;4;20;13;19.8;750;131;5.959099019
1985;4;20;14;20.2;630;121;5.960471951
1985;4;20;15;20.5;484;144;5.961845692
1985;4;20;16;19.8;293;115;5.963220242
1985;4;20;17;18.6;125;68;5.964595601
1985;4;20;18;16.4;13;13;5.965971768
1985;4;20;19;13.4;0;0;5.967348741
1985;4;20;20;12.2;0;0;5.968726521
1985;4;20;21;10.3;0;0;5.970105107
1985;4;20;22;9.4;0;0;5.971484497
1985;4;20;23;8.8;0;0;5.972864692
1985;4;21;0;8.3;0;0;5.974245691
1985;4;21;1;7.6;0;0;5.975627492
1985;4;21;2;7;0;0;5.977010095
1985;4;21;3;6.2;0;0;5.9783935
1985;4;21;4;5.4;3;0;5.979777706
1985;4;21;5;5.9;53;34;5.981162712
1985;4;21;6;8;191;81;5.982548517
1985;4;21;7;10.9;369;122;5.983935121
1985;4;21;8;13.6;542;124;5.985322523
1985;4;21;9;15.9;683;123;5.986710722
1985;4;21;10;17.1;781;140;5.988099718
1985;4;21;11;18.3;826;151;5.98948951
1985;4;21;12;19.5;812;153;5.990880097
1985;4;21;13;20.4;742;217;5.992271479
1985;4;21;14;20.6;457;285;5.993663655
1985;4;21;15;19.6;211;202;5.995056623
1985;4;21;16;19.1;121;121;5.996450384
1985;4;21;17;17.4;41;41;5.997844937
1985;4;21;18;14.9;6;6;5.999240281
1985;4;21;19;13.1;0;0;6.000636416
1985;4;21;20;12.1;0;0;6.00203334
1985;4;21;21;11.6;0;0;6.003431053
1985;4;21;22;11;1;0;6.004829554
1985;4;21;23;10.7;0;0;6.006228843
1985;4;22;0;10.1;1;0;6.007628918
1985;4;22;1;9.7;0;0;6.00902978
1985;4;22;2;9.2;1;0;6.010431428
1985;4;22;3;8.7;1;0;6.01183386
1985;4;22;4;9;2;0;6.013237076
1985;4;22;5;8.9;17;17;6.014641075
1985;4;22;6;10;80;80;6.016045857
1985;4;22;7;11.3;182;172;6.017451421
1985;4;22;8;13.2;334;281;6.018857767
1985;4;22;9;15.3;412;350;6.020264892
1985;4;22;10;16.9;572;355;6.021672798
1985;4;22;11;18.4;696;310;6.023081483
1985;4;22;12;18.9;622;394;6.024490946
1985;4;22;13;19.5;594;359;6.025901187
1985;4;22;14;19.1;318;305;6.027312205
1985;4;22;15;19;280;238;6.028723999
1985;4;22;16;18;100;100;6.030136569
1985;4;22;17;16;12;12;6.031549914
1985;4;22;18;13.3;2;0;6.032964032
1985;4;22;19;12.1;0;0;6.034378925
1985;4;22;20;12.1;1;0;6.03579459
1985;4;22;21;10.8;0;0;6.037211027
1985;4;22;22;10.1;1;0;6.038628236
1985;4;22;23;9.9;0;0;6.040046215
1985;4;23;0;9.8;1;0;6.041464964
1985;4;23;1;9.7;1;0;6.042884482
1985;4;23;2;9.1;0;0;6.044304769
1985;4;23;3;8.3;1;0;6.045725823
1985;4;23;4;7.5;0;0;6.047147645
1985;4;23;5;7.6;37;36;6.048570233
1985;4;23;6;9.2;168;116;6.049993587
1985;4;23;7;11.2;224;187;6.051417705
1985;4;23;8;13.8;513;194;6.052842588
1985;4;23;9;15.2;642;223;6.054268235
1985;4;23;10;16.5;751;259;6.055694644
1985;4;23;11;16.7;588;363;6.057121815
1985;4;23;12;16.7;313;306;6.058549747
1985;4;23;13;16.6;238;232;6.059978441
1985;4;23;14;15.3;98;98;6.061407894
1985;4;23;15;13.4;143;143;6.062838106
1985;4;23;16;13.3;84;84;6.064269077
1985;4;23;17;12.1;8;8;6.065700806
1985;4;23;18;11.1;0;0;6.067133292
1985;4;23;19;10;0;0;6.068566534
1985;4;23;20;10.1;0;0;6.070000532
1985;4;23;21;10.5;1;0;6.071435284
