timestamp;impact
07.01.2018 20:00;0.15770983
07.01.2018 21:00;0.167422456
07.01.2018 22:00;0.162169178
07.01.2018 23:00;0.138248106
08.01.2018 00:00;0.12694863
08.01.2018 01:00;0.128247979
08.01.2018 02:00;0.118355553
08.01.2018 03:00;0.126641659
08.01.2018 04:00;0.146277525
08.01.2018 05:00;0.213147762
08.01.2018 06:00;0.150380647
08.01.2018 07:00;0.156040257
08.01.2018 08:00;0.147440456
08.01.2018 09:00;0.173258666
08.01.2018 10:00;0.154248535
08.01.2018 11:00;0.1591095
08.01.2018 12:00;0.144574872
08.01.2018 13:00;0.186729015
08.01.2018 14:00;0.189465232
08.01.2018 15:00;0.182763001
08.01.2018 16:00;0.157245373
08.01.2018 17:00;0.129197734
08.01.2018 18:00;0.124834083
08.01.2018 19:00;0.133675557
08.01.2018 20:00;0.145940697
08.01.2018 21:00;0.145126038
08.01.2018 22:00;0.107280037
08.01.2018 23:00;0.132417657
09.01.2018 00:00;0.135830777
09.01.2018 01:00;0.127248113
09.01.2018 02:00;0.122160898
09.01.2018 03:00;0.124103183
09.01.2018 04:00;0.147131305
09.01.2018 05:00;0.192951269
09.01.2018 06:00;0.179993613
09.01.2018 07:00;0.148724466
09.01.2018 08:00;0.142673873
09.01.2018 09:00;0.151632416
09.01.2018 10:00;0.13583948
09.01.2018 11:00;0.14753728
09.01.2018 12:00;0.175531848
09.01.2018 13:00;0.170580837
09.01.2018 14:00;0.169573055
09.01.2018 15:00;0.17855688
09.01.2018 16:00;0.166803032
09.01.2018 17:00;0.126697893
09.01.2018 18:00;0.148226174
09.01.2018 19:00;0.161272117
09.01.2018 20:00;0.167997295
09.01.2018 21:00;0.183952114
09.01.2018 22:00;0.18170677
09.01.2018 23:00;0.170789454
10.01.2018 00:00;0.169952378
10.01.2018 01:00;0.168381859
10.01.2018 02:00;0.15612101
10.01.2018 03:00;0.156266782
10.01.2018 04:00;0.181488387
10.01.2018 05:00;0.198876013
10.01.2018 06:00;0.253638677
10.01.2018 07:00;0.170803877
10.01.2018 08:00;0.170194264
10.01.2018 09:00;0.161086622
10.01.2018 10:00;0.175189113
10.01.2018 11:00;0.181887079
10.01.2018 12:00;0.193629012
10.01.2018 13:00;0.201781461
10.01.2018 14:00;0.192695956
10.01.2018 15:00;0.206772824
10.01.2018 16:00;0.167940442
10.01.2018 17:00;0.167743191
10.01.2018 18:00;0.172958353
10.01.2018 19:00;0.192725104
10.01.2018 20:00;0.202581591
10.01.2018 21:00;0.206302514
10.01.2018 22:00;0.223324605
10.01.2018 23:00;0.219045021
11.01.2018 00:00;0.211135486
11.01.2018 01:00;0.210001229
11.01.2018 02:00;0.19308163
11.01.2018 03:00;0.198887653
11.01.2018 04:00;0.220250353
11.01.2018 05:00;0.281319565
11.01.2018 06:00;0.208410679
11.01.2018 07:00;0.174976168
11.01.2018 08:00;0.142011189
11.01.2018 09:00;0.177619822
11.01.2018 10:00;0.149539091
11.01.2018 11:00;0.183044672
11.01.2018 12:00;0.164636521
11.01.2018 13:00;0.189567308
11.01.2018 14:00;0.186567437
11.01.2018 15:00;0.263796442
11.01.2018 16:00;0.167952153
11.01.2018 17:00;0.128136327
11.01.2018 18:00;0.186253158
11.01.2018 19:00;0.216862491
11.01.2018 20:00;0.22615446
11.01.2018 21:00;0.213036899
11.01.2018 22:00;0.212344152
11.01.2018 23:00;0.195630826
12.01.2018 00:00;0.196687779
12.01.2018 01:00;0.200065829
12.01.2018 02:00;0.189363855
12.01.2018 03:00;0.192616824
12.01.2018 04:00;0.242237507
12.01.2018 05:00;0.238136742
12.01.2018 06:00;0.168155805
12.01.2018 07:00;0.186114152
12.01.2018 08:00;0.158996936
12.01.2018 09:00;0.154742543
12.01.2018 10:00;0.17325123
12.01.2018 11:00;0.147374988
12.01.2018 12:00;0.163447558
12.01.2018 13:00;0.160789587
12.01.2018 14:00;0.215369551
12.01.2018 15:00;0.245077792
12.01.2018 16:00;0.183157051
12.01.2018 17:00;0.146260098
12.01.2018 18:00;0.158154165
12.01.2018 19:00;0.218135169
12.01.2018 20:00;0.195430759
12.01.2018 21:00;0.18191449
12.01.2018 22:00;0.191073907
12.01.2018 23:00;0.201624105
13.01.2018 00:00;0.201759406
13.01.2018 01:00;0.189710475
13.01.2018 02:00;0.2003951
13.01.2018 03:00;0.183756783
13.01.2018 04:00;0.200151789
13.01.2018 05:00;0.196396769
13.01.2018 06:00;0.216705419
13.01.2018 07:00;0.194006788
13.01.2018 08:00;0.187490362
13.01.2018 09:00;0.192006456
13.01.2018 10:00;0.18800096
13.01.2018 11:00;0.161906339
13.01.2018 12:00;0.18413776
13.01.2018 13:00;0.187725442
13.01.2018 14:00;0.166030462
13.01.2018 15:00;0.190342883
13.01.2018 16:00;0.177056175
13.01.2018 17:00;0.169744375
13.01.2018 18:00;0.130246859
13.01.2018 19:00;0.157895813
13.01.2018 20:00;0.193406046
13.01.2018 21:00;0.141587335
13.01.2018 22:00;0.179274946
13.01.2018 23:00;0.174516644
14.01.2018 00:00;0.180206669
14.01.2018 01:00;0.181548819
14.01.2018 02:00;0.172978564
14.01.2018 03:00;0.168244443
14.01.2018 04:00;0.169244223
14.01.2018 05:00;0.16699741
14.01.2018 06:00;0.176654941
14.01.2018 07:00;0.187584254
14.01.2018 08:00;0.176701566
14.01.2018 09:00;0.177257809
14.01.2018 10:00;0.169502293
14.01.2018 11:00;0.13933806
14.01.2018 12:00;0.167370699
14.01.2018 13:00;0.150568097
14.01.2018 14:00;0.171618986
14.01.2018 15:00;0.245591748
14.01.2018 16:00;0.168133327
14.01.2018 17:00;0.140286325
14.01.2018 18:00;0.14695665
14.01.2018 19:00;0.156471656
14.01.2018 20:00;0.168517369
14.01.2018 21:00;0.169146166
14.01.2018 22:00;0.175115154
14.01.2018 23:00;0.175162961
15.01.2018 00:00;0.176245432
15.01.2018 01:00;0.17554547
15.01.2018 02:00;0.166750991
15.01.2018 03:00;0.170709691
