!nMonth QDemand_kWh
1	6776.261508
2	4177.975991
3	2468.911025
4	456.764571
5	331.449502
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	293.453620
11	3640.772050
12	6384.874650
13	2453.046292
